"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_BEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULT_ATUAL_BEM_CANDIDATO";"HH_ULT_ATUAL_BEM_CANDIDATO"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06009";"PRACUÚBA";30002133369;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO";"8000,00";"18/09/2024";"11:40:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06009";"PRACUÚBA";30002133371;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"ONIBUS";"45000,00";"18/09/2024";"11:40:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06017";"AMAPÁ";30002133386;1;12;"Casa";"60% DO CAPITAL SOCIAL DA EMPRESA DI CASA MÓVEIS E ELETROS LTDA";"59400,00";"27/09/2024";"17:13:41"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06017";"AMAPÁ";30002133840;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO, MARCA HONDA, MODELO HONDA CITY, ANO 2023";"137000,00";"18/09/2024";"11:36:46"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06017";"AMAPÁ";30002133839;1;12;"Casa";"CASA ";"100000,00";"18/09/2024";"11:36:46"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06017";"AMAPÁ";30002133840;1;24;"Bem relacionado com o exercício da atividade autônoma";"FAZENDA GARROTE ";"300000,00";"18/09/2024";"11:36:46"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06017";"AMAPÁ";30002133840;2;24;"Bem relacionado com o exercício da atividade autônoma";"FAZENDA MENINO DEUS";"150000,00";"18/09/2024";"11:36:46"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06017";"AMAPÁ";30002133840;4;12;"Casa";"CASA URBANA";"50000,00";"18/09/2024";"11:36:46"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06017";"AMAPÁ";30002133840;5;12;"Casa";"CASA URBANA";"190000,00";"18/09/2024";"11:36:46"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002140551;1;12;"Casa";"CASA";"100000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06084";"PEDRA BRANCA DO AMAPARI";30002166217;1;12;"Casa";"IMOVEL RESIDENCIAL";"400000,00";"18/09/2024";"09:16:06"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06084";"PEDRA BRANCA DO AMAPARI";30002166217;2;12;"Casa";"IMOVEL ";"300000,00";"18/09/2024";"09:16:06"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06084";"PEDRA BRANCA DO AMAPARI";30002166238;1;12;"Casa";"IMOVEL URBANO";"120000,00";"18/09/2024";"09:16:06"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06084";"PEDRA BRANCA DO AMAPARI";30002166238;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VEÍCULO DE PASSEIO ";"80000,00";"18/09/2024";"09:16:06"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06084";"PEDRA BRANCA DO AMAPARI";30002166239;1;12;"Casa";"01 IMOVEL URBANO RESIDENCIAL";"170000,00";"18/09/2024";"09:16:06"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06068";"CUTIAS";30002179409;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"  DECLARO PARA OS DEVIDOS FINS QUE TENHO UM CARRO";"14000,00";"18/09/2024";"08:38:54"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06068";"CUTIAS";30002179424;1;12;"Casa";"declaro para os devidos fins que  tenho uma no municipio de cutias ama casa.";"45000,00";"03/10/2024";"08:44:35"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002179519;1;11;"Apartamento";"apto financiado ";"400000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002179519;2;12;"Casa";"casa em 2 pavimentos";"600000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002179519;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"veiculo corolla ";"70000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002179530;1;12;"Casa";"casa residencial ";"80000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002179552;1;12;"Casa";"Casa financiada, situada à Av. Manoel Souza da Silva, 332, Jardim Equatorial, Macapá";"300000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002179553;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"AUTOMOVEL PRISMA";"61339,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002179556;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VW/24.250 CNC 6X6";"250000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002179560;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO TIPO FIORINO";"50000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002179563;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"F-1000 / 1993";"30000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002179565;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO SANDERO";"44000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002179565;2;12;"Casa";"CASA";"200000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06033";"CALÇOENE";30002179830;1;12;"Casa";"lote urbano - Fortaleza/CE";"100000,00";"18/09/2024";"11:39:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06033";"CALÇOENE";30002179831;1;12;"Casa";"CASA NA AVENIDA JOÃO FERREIRA COSTA, 213 - CEA";"110000,00";"18/09/2024";"11:39:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06033";"CALÇOENE";30002179833;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO - GOL G5 2012";"30000,00";"18/09/2024";"11:39:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06033";"CALÇOENE";30002179835;1;12;"Casa";"RESIDÊNCIA";"50000,00";"18/09/2024";"11:39:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06033";"CALÇOENE";30002179837;1;12;"Casa";"ALVENARIA";"300000,00";"18/09/2024";"11:39:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06033";"CALÇOENE";30002180259;1;12;"Casa";"RESIDENCIA EM ALVENARIA";"80000,00";"18/09/2024";"11:39:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06033";"CALÇOENE";30002180257;1;12;"Casa";"RESIDENCIAS EM ALVENARIA EM CALÇOENE";"60000,00";"18/09/2024";"11:39:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06033";"CALÇOENE";30002180257;3;12;"Casa";"RESIDENCIA EM ALVENARIA EM CARNOT";"40000,00";"18/09/2024";"11:39:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06033";"CALÇOENE";30002180259;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VEICULO MOTO";"27000,00";"18/09/2024";"11:39:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002189379;1;12;"Casa";"CASA EM ALVENARIA";"100000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06173";"TARTARUGALZINHO";30002182581;1;12;"Casa";"CASA";"10000,00";"17/09/2024";"14:56:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002189373;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO FINANCIADO";"90000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002189373;2;12;"Casa";"CASA EM ALVENARIA";"100000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002189378;1;12;"Casa";"CASA EM ALVENARIA";"100000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002190181;1;12;"Casa";"TERRENO URBANO";"14000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002190180;1;12;"Casa";"CASA";"120000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002190180;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO DE PASSEIO 4 PORTAS";"35000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002190614;1;12;"Casa";"CASA";"200000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002190614;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO";"109000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002190646;1;45;"Aplicação de renda fixa (CDB, RDB e outros)";"APLICAÇÃO DE RENDA";"1710,08";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06025";"PORTO GRANDE";30002191513;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CORSA SEDAN";"13400,00";"18/09/2024";"10:02:41"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06025";"PORTO GRANDE";30002191512;1;12;"Casa";"EM ALVENARIA ";"8000,00";"18/09/2024";"10:02:41"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06025";"PORTO GRANDE";30002191512;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"L200 4X4";"60000,00";"18/09/2024";"10:02:41"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06009";"PRACUÚBA";30002195173;1;12;"Casa";"CASA";"40000,00";"18/09/2024";"11:40:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06009";"PRACUÚBA";30002195175;1;12;"Casa";"CASA DE ALVENARIA";"3000,00";"18/09/2024";"11:40:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06009";"PRACUÚBA";30002195175;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO";"18000,00";"18/09/2024";"11:40:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06009";"PRACUÚBA";30002195178;1;12;"Casa";"CASA DE ALVENARIA";"35000,00";"18/09/2024";"11:40:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06009";"PRACUÚBA";30002195178;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO ";"50000,00";"18/09/2024";"11:40:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06009";"PRACUÚBA";30002195179;1;12;"Casa";"CASA";"30000,00";"18/09/2024";"11:40:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30002196679;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO CELTA PRATA 2012, PLACA NEK5307";"10000,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30002196677;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"01 ¿ Uma Motocicleta, de marca Yamaha / XTZ150 Crosser Z, 2018/2018";"15000,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30002196678;1;12;"Casa";"01 casa residencial com 132 mts² de area construida em um terreno de 132 m² localizada na Trav. L5, n. 64 provedor I 69.927-450";"180000,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30002196678;2;12;"Casa";"01 casa com 80 m² de area construida em um terreno de 300m² localizada na margem direita do Rio Anauerapucu s/n santana/AP";"45000,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30002196679;2;12;"Casa";"CASA EM ALVENARIA , COM 5 COMODOS E UMA AREA TODA MURADA, SITUADA NA AV BRASILIA  2803 - PARAISO";"300000,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30002196681;1;12;"Casa";"casa em alvenaria situada na rua Avenida Brasil, 319 Fonte Nova";"80000,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30002196682;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VEICULO FIAT SIENA FIRE FLEX DE PLACA NEZ 6479 COR CINZA";"8000,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30002196683;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"01 MOTOCICLETA MARCA/MODELO HONDA NXR 125 BROS ES, PLACA NES 6585";"6000,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30002196683;2;12;"Casa";"01 CASA DE MADEIRA CONSTRUIDO EM AREA DE BAIXADA NA RUA GARRASTAZU MEDICI, 1488 PARAISO SANTANA AP";"40000,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30002196683;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"01 CARRO MARCA FORD MODELO KA FLEX PLACA NEP 6718 ANO 2012 ";"13000,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30002196684;1;12;"Casa";"01 CASA NA ILHA DE SANTANA ";"40000,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30002196684;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"01 CARRO GOL, ANO 2016 PLACA QLQ 1422 COR VERMELHA";"9000,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30002196685;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"01 automovel, marca/modelo, corsa chevrolet/classic LS, Renavam 00254761542, placa NET 8J04, ANO 2010 MODELO 2011 PASSAGEIRO.";"21000,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30002196686;1;12;"Casa";"01 casa localizada avenida acquaville 02, 1610 Garoupa quadra 91 Lote 11 Santana/AP";"130000,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30002196687;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"01 VEICULO HYUNDAI/HB20 1.0 COMFOR, COR CINZA, PLACA QLO6401, 2016, MODELO 2017, 5P";"48258,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30002196691;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTOCICLETA HONDA SPORT DE PLACA NFA 1905";"5000,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06122";"VITÓRIA DO JARI";30002197142;1;12;"Casa";"CASA EM ALVENARIA MEDINDO 4X10 METROS";"18000,00";"17/09/2024";"12:33:19"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06122";"VITÓRIA DO JARI";30002197144;2;12;"Casa";"CASA EM ALVENARIA MEDINDO 7X12 METROS";"100000,00";"17/09/2024";"12:33:19"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06122";"VITÓRIA DO JARI";30002197145;1;12;"Casa";"CASA EM ALVENARIA MEDINDO 10X18";"27000,00";"17/09/2024";"12:33:19"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06122";"VITÓRIA DO JARI";30002197146;1;12;"Casa";"CASA EM ALVENARIA MEDINDO 4X4 METROS";"10000,00";"17/09/2024";"12:33:19"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06122";"VITÓRIA DO JARI";30002197147;1;12;"Casa";"CASA EM MADEIRA MEDINDO 5X13 METROS";"20000,00";"17/09/2024";"12:33:19"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06122";"VITÓRIA DO JARI";30002197148;1;16;"Construção";"LOTE EM CONSTRUÇÃO MEDINDO 11X25 METROS";"70000,00";"17/09/2024";"12:33:19"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06122";"VITÓRIA DO JARI";30002197149;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FIAT STRADAVOLCANO 13CD";"123,00";"17/09/2024";"12:33:19"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06122";"VITÓRIA DO JARI";30002197151;1;12;"Casa";"CASA EM MADEIRA MEDINDO 10X16 METROS";"40000,00";"17/09/2024";"12:33:19"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06122";"VITÓRIA DO JARI";30002197151;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO HONDA POP 110";"9000,00";"17/09/2024";"12:33:19"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06009";"PRACUÚBA";30002220333;1;12;"Casa";"CASA";"11746,76";"18/09/2024";"11:40:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06009";"PRACUÚBA";30002220326;1;12;"Casa";"CASA";"50000,00";"18/09/2024";"11:40:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06009";"PRACUÚBA";30002220331;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO";"38000,00";"18/09/2024";"11:40:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06009";"PRACUÚBA";30002220335;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO";"36000,00";"18/09/2024";"11:40:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06009";"PRACUÚBA";30002220335;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO";"25000,00";"18/09/2024";"11:40:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06092";"OIAPOQUE";30002229926;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"HONDA/ELITE 125 2022/2023";"15000,00";"18/09/2024";"10:43:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06092";"OIAPOQUE";30002229922;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO HONDA CG 160 FAN";"18000,00";"18/09/2024";"10:43:05"
